winner,fighter_red,fighter_blue,age_diff,height_diff,reach_diff,sig_strike_diff,sig_accuracy_diff,td_diff,td_accuracy_diff,submission_diff,wins_diff,losses_diff,win_streak_diff,lose_streak_diff,strike_defense_diff,td_defense_diff,title_fight,rounds
Blue,Leonard Garcia,Cody McKenzie,8,-5.079999999999984,-7.6200000000000045,33.275,0.127,-0.09999999999999998,-0.099,-0.625,0,3,0,3,0.127,-0.099,False,3
Red,Steven Siler,Kurt Holobaugh,0,0.0,0.0,,,,,,3,1,0,1,,,False,3
Red,Benson Henderson,Gilbert Melendez,-2,0.0,-7.619999999999976,,,,,,6,0,6,0,,,True,5
Blue,Frank Mir,Daniel Cormier,-1,10.159999999999997,17.78,,,,,,14,6,0,1,,,False,3
Blue,Nate Diaz,Josh Thomson,-6,5.079999999999984,12.699999999999989,22.6079,-0.16299999999999998,-0.8432000000000001,-0.451,1.2941,9,5,0,0,-0.16299999999999998,-0.451,False,3
Red,Matt Brown,Jordan Mein,9,0.0,5.0800000000000125,1.4285999999999994,0.050999999999999934,1.0714,0.461,1.2143,8,5,3,0,0.050999999999999934,0.461,False,3
Red,Chad Mendes,Darren Elkins,-1,-10.160000000000025,-12.700000000000017,-4.028600000000001,0.371,0.22860000000000014,-0.13699999999999996,-1.4286,-2,0,-3,0,0.371,-0.13699999999999996,False,3
Red,Francis Carmont,Lorenz Larkin,5,10.159999999999997,15.240000000000009,,,,,,4,0,4,0,,,False,3
Blue,Ramsey Nijem,Myles Jury,1,2.539999999999992,5.0800000000000125,-2.75,0.07800000000000001,2.0,0.09999999999999998,0.0,1,1,1,0,0.07800000000000001,0.09999999999999998,False,3
Red,Joseph Benavidez,Darren Uyenoyama,-5,-5.079999999999984,2.539999999999992,35.6,-0.15899999999999997,0.19999999999999996,-0.232,-0.9,2,1,-1,0,-0.15899999999999997,-0.232,False,3
Blue,Tim Means,Jorge Masvidal,1,7.6200000000000045,2.539999999999992,,,,,,2,0,2,0,,,False,3
Red,TJ Dillashaw,Hugo Viana,-3,0.0,0.0,-13.5,-0.127,1.75,0.435,1.5,1,1,1,0,-0.127,0.435,False,3
Red,Anthony Njokuani,Roger Bowling,3,10.159999999999997,17.78,,,,,,2,3,0,1,,,False,3
Blue,Clifford Starks,Yoel Romero,-4,0.0,10.160000000000025,,,,,,1,1,0,1,,,False,3
Red,Urijah Faber,Scott Jorgensen,3,2.539999999999992,2.5400000000000205,4.399999999999999,0.01599999999999996,-0.3999999999999999,-0.124,0.2,0,0,0,0,0.01599999999999996,-0.124,False,5
Blue,Uriah Hall,Kelvin Gastelum,7,7.6200000000000045,20.319999999999993,,,,,,0,0,0,0,,,True,3
Blue,Miesha Tate,Cat Zingano,-4,0.0,-7.6200000000000045,,,,,,0,0,0,0,,,False,3
Red,Travis Browne,Gabriel Gonzaga,-3,10.159999999999997,7.6200000000000045,4.738099999999999,-0.07900000000000001,-0.119,-0.050999999999999934,-0.38100000000000006,-5,-3,-2,1,-0.07900000000000001,-0.050999999999999934,False,3
Red,Bubba McDaniel,Gilbert Smith,-2,15.240000000000009,0.0,,,,,,0,0,0,0,,,False,3
Red,Josh Samman,Kevin Casey,-6,10.159999999999997,5.079999999999984,,,,,,0,0,0,0,,,False,3
Red,Luke Barnatt,Collin Hart,1,12.700000000000017,2.5400000000000205,,,,,,0,0,0,0,,,False,3
Red,Dylan Andrews,Jimmy Quinlan,7,2.539999999999992,2.539999999999992,,,,,,0,0,0,0,,,False,3
Blue,Bristol Marunde,Clint Hester,4,-2.5400000000000205,-15.240000000000009,,,,,,0,0,0,0,,,False,3
Red,Cole Miller,Bart Palaszewski,-1,10.159999999999997,10.159999999999997,6.333300000000001,0.030000000000000027,0.3333,0.121,0.6667000000000001,6,3,0,0,0.030000000000000027,0.121,False,3
Blue,Sam Sicilia,Maximo Blanco,-2,0.0,-10.159999999999997,18.0,0.145,0.5,0.5,0.0,1,0,0,0,0.145,0.5,False,3
Blue,Justin Lawrence,Daniel Pineda,-5,2.539999999999992,-5.079999999999984,26.0,-0.19300000000000006,0.5,-0.04300000000000004,-0.75,-1,-1,0,-1,-0.19300000000000006,-0.04300000000000004,False,3
Red,Gegard Mousasi,Ilir Latifi,-2,10.159999999999997,7.6200000000000045,,,,,,0,0,0,0,,,False,3
Blue,Ryan Couture,Ross Pearson,2,5.0800000000000125,15.240000000000009,,,,,,-6,-3,-1,0,,,False,3
Red,Matt Mitrione,Philip De Fries,8,-5.0800000000000125,-7.6200000000000045,15.8214,0.02100000000000002,-1.5,-0.483,0.3214,3,0,0,1,0.02100000000000002,-0.483,False,3
Red,Brad Pickett,Mike Easton,5,0.0,-5.0800000000000125,-16.25,-0.018000000000000016,0.5,-0.00799999999999998,0.25,-1,1,0,0,-0.018000000000000016,-0.00799999999999998,False,3
Red,Diego Brandao,Pablo Garza,-4,-15.23999999999998,-12.699999999999989,-5.600000000000001,0.01200000000000001,0.9332999999999999,0.503,-0.2667,-1,-1,0,0,0.01200000000000001,0.503,False,3
Red,Akira Corassani,Robert Peralta,3,0.0,-7.6200000000000045,3.0,0.019999999999999962,-0.3333,-0.333,0.0,-1,-1,0,0,0.019999999999999962,-0.333,False,3
Red,Reza Madadi,Michael Johnson,8,2.539999999999992,-2.539999999999992,7.7143000000000015,0.381,2.7143,0.299,0.5,-3,-2,0,0,0.381,0.299,False,3
Red,Tor Troeng,Adam Cella,3,0.0,-2.539999999999992,,,,,,0,0,0,0,,,False,3
Blue,Chris Spang,Adlan Amagov,-1,0.0,0.960000000000008,,,,,,0,0,0,0,,,False,3
Blue,Marcus Brimage,Conor McGregor,4,-12.699999999999989,-7.6200000000000045,,,,,,3,0,3,0,,,False,3
Blue,Benny Alloway,Ryan LaFlare,3,-5.079999999999984,2.539999999999992,,,,,,1,0,1,0,,,False,3
Blue,Michael Kuiper,Tom Lawlor,-6,0.0,-2.5400000000000205,20.0,0.14,-1.375,0.04999999999999999,-1.0,-3,-3,1,-1,0.14,0.04999999999999999,False,3
Red,Papy Abedi,Besam Yousef,6,0.0,7.6200000000000045,-15.5,-0.025000000000000022,0.5,0.165,0.0,0,1,0,1,-0.025000000000000022,0.165,False,3
Red,Georges St-Pierre,Nick Diaz,2,-5.079999999999984,0.0,4.824599999999997,0.12399999999999994,2.7807,0.475,0.15789999999999993,10,-3,10,-1,0.12399999999999994,0.475,True,5
Blue,Carlos Condit,Johny Hendricks,-1,12.700000000000017,15.240000000000009,22.514300000000002,-0.20499999999999996,-1.8285999999999998,-0.066,0.3571,-4,1,-5,1,-0.20499999999999996,-0.066,False,3
Red,Jake Ellenberger,Nate Marquardt,-6,-7.6200000000000045,-7.6200000000000045,-1.9444000000000017,-0.09000000000000002,0.07139999999999991,-0.03399999999999992,-0.5952999999999999,-3,-2,0,0,-0.09000000000000002,-0.03399999999999992,False,3
Blue,Nick Ring,Chris Camozzi,8,-5.0800000000000125,-5.079999999999984,0.8571000000000026,-0.03799999999999998,1.25,0.25,-0.17859999999999998,-2,-1,-2,0,-0.03799999999999998,0.25,False,3
Red,Mike Ricci,Colin Fletcher,-4,-5.0800000000000125,-2.539999999999992,-47.0,0.20999999999999996,0.0,0.0,0.0,0,0,0,0,0.20999999999999996,0.0,False,3
Red,Patrick Cote,Bobby Voelker,0,-2.539999999999992,-10.159999999999997,,,,,,5,8,1,0,,,False,3
Blue,Antonio Carvalho,Darren Elkins,5,-2.5400000000000205,-7.6200000000000045,0.8333999999999975,0.04700000000000004,-1.8333,-0.487,-1.6667,-3,0,-2,0,0.04700000000000004,-0.487,False,3
Blue,Dan Miller,Jordan Mein,8,2.539999999999992,2.5400000000000205,,,,,,6,5,1,0,,,False,3
Red,John Makdessi,Daron Cruickshank,0,0.0,-10.159999999999997,14.899999999999999,-0.17499999999999993,-2.0,-0.4,0.0,1,2,-1,0,-0.17499999999999993,-0.4,False,3
Red,Rick Story,Quinn Mulhern,0,-15.240000000000009,-12.699999999999989,,,,,,7,4,0,1,,,False,3
Red,TJ Dillashaw,Issei Tamura,-2,2.539999999999992,10.159999999999997,20.0,-0.14799999999999996,1.1667,0.10999999999999999,2.0,1,0,2,-1,-0.14799999999999996,0.10999999999999999,False,3
Red,George Roop,Reuben Duran,2,15.23999999999998,7.6200000000000045,-1.7143000000000015,-0.10299999999999998,-0.23809999999999998,0.15299999999999997,-0.6667,1,3,0,1,-0.10299999999999998,0.15299999999999997,False,3
Red,Wanderlei Silva,Brian Stann,4,-5.079999999999984,0.0,-3.3636000000000017,-0.02699999999999997,0.1818,0.182,-0.2091,-2,3,0,0,-0.02699999999999997,0.182,False,5
Blue,Stefan Struve,Mark Hunt,-13,33.01999999999998,30.480000000000018,1.6666999999999987,0.016000000000000014,-0.5,-0.125,1.25,6,2,1,0,0.016000000000000014,-0.125,False,3
Blue,Takanori Gomi,Diego Sanchez,3,-7.6200000000000045,-5.079999999999984,-10.421500000000002,-0.122,-1.1274,-0.20599999999999996,-0.7647,-9,-2,2,-1,-0.122,-0.20599999999999996,False,3
Red,Yushin Okami,Hector Lombard,-4,12.700000000000017,10.159999999999997,3.125,-0.025999999999999968,0.5,0.14400000000000002,0.5,11,3,1,0,-0.025999999999999968,0.14400000000000002,False,3
Blue,Mizuto Hirota,Rani Yahya,3,2.5400000000000205,0.0,,,,,,-2,-1,-1,0,,,False,3
Red,Dong Hyun Kim,Siyar Bahadurzada,3,7.6200000000000045,7.6200000000000045,24.0,-0.19299999999999995,2.7,0.551,0.6,6,3,0,0,-0.19299999999999995,0.551,False,3
Blue,Riki Fukuda,Brad Tavares,7,-2.539999999999992,-2.5400000000000205,35.25,-0.01100000000000001,0.7999999999999998,0.07600000000000001,0.0,-2,1,-1,0,-0.01100000000000001,0.07600000000000001,False,3
Red,Takeya Mizugaki,Bryan Caraway,1,-2.539999999999992,0.0,26.6,0.069,-0.7999999999999998,0.03499999999999992,-1.0,1,2,-1,0,0.069,0.03499999999999992,False,3
Blue,Cristiano Marcello,Kazuki Tokudome,10,-5.0800000000000125,-2.539999999999992,,,,,,1,1,1,0,,,False,3
Blue,Marcelo Guimaraes,Hyun Gyu Lim,1,-7.6200000000000045,-10.160000000000025,,,,,,1,0,1,0,,,False,3
Red,Ronda Rousey,Liz Carmouche,-3,2.5400000000000205,5.0800000000000125,,,,,,0,0,0,0,,,True,5
Red,Lyoto Machida,Dan Henderson,-8,5.079999999999984,0.0,-6.605800000000002,0.06299999999999994,-0.7019,-0.09300000000000003,-0.009600000000000053,4,1,-3,0,0.06299999999999994,-0.09300000000000003,False,3
Red,Urijah Faber,Ivan Menjivar,3,0.0,7.6200000000000045,24.0833,-0.04400000000000004,0.8333,0.17799999999999996,-0.5833,-2,0,-1,1,-0.04400000000000004,0.17799999999999996,False,3
Red,Court McGee,Josh Neer,-1,0.0,7.6200000000000045,32.7143,-0.02200000000000002,1.0857,0.09,-0.3286,-3,-6,0,0,-0.02200000000000002,0.09,False,3
Blue,Josh Koscheck,Robbie Lawler,5,-2.539999999999992,-2.5400000000000205,-3.4761999999999986,-0.009999999999999953,-0.09519999999999995,-0.133,0.3333,11,3,0,-1,-0.009999999999999953,-0.133,False,3
Red,Brendan Schaub,Lavar Johnson,-6,0.0,-10.159999999999997,-13.142900000000001,-0.13599999999999995,0.5714,0.071,0.0,2,2,0,1,-0.13599999999999995,0.071,False,3
Red,Michael Chiesa,Anton Kuivanen,-3,12.699999999999989,7.6200000000000045,-24.5,0.16499999999999998,-0.5,-0.16999999999999998,0.5,0,-1,0,0,0.16499999999999998,-0.16999999999999998,False,3
Red,Dennis Bermudez,Matt Grice,-5,-5.0800000000000125,-10.160000000000025,-1.0,-0.09100000000000003,2.0,0.36500000000000005,0.6667000000000001,0,-3,1,0,-0.09100000000000003,0.36500000000000005,False,3
Red,Sam Stout,Caros Fodor,-1,0.0,-15.23999999999998,,,,,,7,7,0,1,,,False,3
Red,Kenny Robertson,Brock Jardine,2,-2.539999999999992,2.5400000000000205,2.5,0.15500000000000003,0.0,0.0,0.0,0,1,0,1,0.15500000000000003,0.0,False,3
Blue,Jon Manley,Neil Magny,1,-5.0800000000000125,-12.699999999999989,,,,,,0,0,0,0,,,False,3
Red,Nah-Shon Burrell,Yuri Villefort,2,-2.539999999999992,0.0,,,,,,0,0,0,0,,,False,3
Red,Renan Barao,Michael McDonald,4,-7.6200000000000045,0.0,40.25,-0.04799999999999999,0.0,-0.162,-0.5,0,0,0,0,-0.04799999999999999,-0.162,True,5
Red,Cub Swanson,Dustin Poirier,5,-2.539999999999992,-5.079999999999984,-17.0,0.014999999999999958,-0.41670000000000007,0.187,-0.5833,-2,0,2,0,0.014999999999999958,0.187,False,3
Red,Jimi Manuwa,Cyrille Diabate,-7,-12.700000000000017,-5.0800000000000125,12.166699999999999,-0.03499999999999992,-0.8333,-0.5,0.8333,-3,-2,-1,0,-0.03499999999999992,-0.5,False,3
Red,Gunnar Nelson,Jorge Santiago,-8,-5.079999999999984,-5.0800000000000125,-3.1999999999999993,0.506,0.6,0.6,1.4,0,-4,1,-4,0.506,0.6,False,3
Red,James Te Huna,Ryan Jimmo,0,2.5400000000000205,5.0800000000000125,33.4,-0.344,1.8,0.216,0.2,3,1,2,0,-0.344,0.216,False,3
Blue,Terry Etim,Renee Forte,2,15.23999999999998,5.079999999999984,-4.399999999999999,0.10799999999999998,0.3,0.133,1.0,6,3,0,0,0.10799999999999998,0.133,False,3
Blue,Paul Sass,Danny Castillo,-9,7.6200000000000045,5.079999999999984,-30.75,-0.16900000000000004,-2.4167,-0.14300000000000002,2.0833,-1,-1,0,0,-0.16900000000000004,-0.14300000000000002,False,3
Red,Andy Ogle,Josh Grispi,0,-7.6200000000000045,-12.700000000000017,41.0,0.03699999999999998,-1.0,-0.25,-0.6667,0,-2,0,-2,0.03699999999999998,-0.25,False,3
Red,Tom Watson,Stanislav Nedkov,-1,5.079999999999984,5.079999999999984,41.5,0.10499999999999998,0.0,0.0,0.0,-1,0,0,0,0.10499999999999998,0.0,False,3
Red,Vaughan Lee,Motonobu Tezuka,5,-2.5400000000000205,0.0,-5.0,0.17300000000000004,-0.6667000000000001,-0.013000000000000012,1.3333,1,1,0,0,0.17300000000000004,-0.013000000000000012,False,3
Red,Phil Harris,Ulysses Gomez,0,-5.079999999999984,-5.079999999999984,-6.0,-0.19999999999999998,2.0,0.66,0.0,0,0,0,0,-0.19999999999999998,0.66,False,3
Red,Jose Aldo,Frankie Edgar,-5,2.5400000000000205,5.0800000000000125,-7.0,0.02300000000000002,-1.5640999999999998,-0.11199999999999999,-0.12820000000000004,-6,-4,3,-2,0.02300000000000002,-0.11199999999999999,True,5
Blue,Rashad Evans,Rogerio Nogueira,-3,-5.0800000000000125,0.0,3.2667,0.015000000000000013,3.0,0.23199999999999998,-0.2,9,1,-1,1,0.015000000000000013,0.23199999999999998,False,3
Blue,Alistair Overeem,Antonio Silva,-1,0.0,0.0,11.0,0.16500000000000004,0.0,0.0,0.0,0,-1,0,0,0.16500000000000004,0.0,False,3
Blue,Jon Fitch,Demian Maia,-1,-2.539999999999992,10.159999999999997,17.9726,-0.0020000000000000018,1.4785,0.16500000000000004,-0.16859999999999997,3,-1,-1,0,-0.0020000000000000018,0.16500000000000004,False,3
Red,Joseph Benavidez,Ian McCall,0,-2.539999999999992,2.539999999999992,-15.0,-0.08000000000000002,-1.0,-0.14200000000000002,0.75,3,-1,0,-1,-0.08000000000000002,-0.14200000000000002,False,3
Blue,Gleison Tibau,Evan Dunham,-2,0.0,2.539999999999992,-36.49679999999999,-0.026000000000000023,2.3791,0.174,-0.5097999999999999,5,3,1,-1,-0.026000000000000023,0.174,False,3
Red,Tyron Woodley,Jay Hieron,-6,-7.6200000000000045,-2.539999999999992,,,,,,0,-3,0,-3,,,False,3
Blue,Jacob Volkmann,Bobby Green,6,-2.5400000000000205,0.0,,,,,,6,3,1,0,,,False,3
Blue,Yves Edwards,Isaac Vallie-Flagg,2,2.539999999999992,12.699999999999989,,,,,,10,6,1,0,,,False,3
Blue,Chico Camus,Dustin Kimura,5,-2.5400000000000205,-12.700000000000017,,,,,,1,0,1,0,,,False,3
Blue,Edwin Figueroa,Francisco Rivera,-3,-2.539999999999992,2.539999999999992,-11.0,-0.027000000000000024,0.0,0.0,-0.6667000000000001,1,-1,2,-1,-0.027000000000000024,0.0,False,3
Red,Demetrious Johnson,John Dodson,-2,0.0,0.0,19.3333,0.16999999999999998,3.1666,0.261,0.0,1,2,-1,0,0.16999999999999998,0.261,True,5
Blue,Rampage Jackson,Glover Teixeira,1,-2.5400000000000205,-7.6200000000000045,-17.090899999999998,-0.06900000000000006,-0.9545,-0.266,-1.0,5,4,-2,2,-0.06900000000000006,-0.266,False,3
Red,Anthony Pettis,Donald Cerrone,-4,-7.619999999999976,-2.539999999999992,-35.190400000000004,-0.09699999999999998,1.4285999999999999,0.066,0.047599999999999976,-4,0,0,0,-0.09699999999999998,0.066,False,3
Blue,Erik Koch,Ricardo Lamas,-6,5.0800000000000125,0.0,1.6666999999999987,-0.14,-1.0,-0.277,-1.6667,-1,0,-1,0,-0.14,-0.277,False,3
Red,TJ Grant,Matt Wiman,-1,0.0,10.159999999999997,14.162399999999998,0.0010000000000000009,-0.29059999999999997,-0.068,-0.8290000000000001,-3,-1,1,0,0.0010000000000000009,-0.068,False,3
Red,Clay Guida,Hatsu Hioki,2,-10.159999999999997,0.0,-7.8125,-0.14199999999999996,0.33329999999999993,-0.09799999999999998,0.14580000000000004,7,6,0,1,-0.14199999999999996,-0.09799999999999998,False,3
Blue,Mike Stumpf,Pascal Krauss,1,-7.619999999999976,-2.539999999999992,-41.5,-0.425,-2.0,-0.54,0.0,-1,0,0,0,-0.425,-0.54,False,3
Red,Ryan Bader,Vladimir Matyushenko,-13,5.0800000000000125,0.0,6.354499999999998,-0.136,0.27269999999999994,-0.15899999999999997,0.10910000000000002,0,-1,0,0,-0.136,-0.15899999999999997,False,3
Blue,Mike Russow,Shawn Jordan,8,2.539999999999992,-5.0800000000000125,-24.9,-0.04200000000000004,3.4,0.364,0.4,3,0,0,0,-0.04200000000000004,0.364,False,3
Red,Rafael Natal,Sean Spencer,5,5.079999999999984,2.539999999999992,,,,,,2,3,0,1,,,False,3
Blue,Simeon Thoresen,David Mitchell,-5,2.539999999999992,7.6200000000000045,9.0,-0.025000000000000022,-0.5,-0.20500000000000002,-1.5,1,-1,0,-1,-0.025000000000000022,-0.20500000000000002,False,3
Red,Vitor Belfort,Michael Bisping,2,-2.539999999999992,-2.539999999999992,-39.2243,0.09300000000000003,-1.1544,-0.22100000000000003,0.20590000000000003,-3,2,-1,1,0.09300000000000003,-0.22100000000000003,False,5
Blue,Daniel Sarafian,CB Dollaway,1,-12.700000000000017,-7.6200000000000045,,,,,,-6,-4,-1,0,,,False,3
Red,Gabriel Gonzaga,Ben Rothwell,2,-5.079999999999984,-5.0800000000000125,-4.2692,0.10499999999999998,-0.5962000000000001,0.381,0.19230000000000003,6,3,0,0,0.10499999999999998,0.381,False,3
Blue,Thiago Tavares,Khabib Nurmagomedov,4,-7.6200000000000045,-5.0800000000000125,-8.416699999999999,0.08800000000000002,1.0833,0.30999999999999994,0.5832999999999999,5,5,0,0,0.08800000000000002,0.30999999999999994,False,3
Red,Godofredo Pepey,Milton Vieira,-9,-12.699999999999989,2.539999999999992,2.0,0.0,-1.0,-0.33,1.0,0,0,0,0,0.0,-0.33,False,3
Red,Ronny Markes,Andrew Craig,-3,0.0,-2.539999999999992,21.5,0.31499999999999995,3.5,0.41500000000000004,0.0,0,0,0,0,0.31499999999999995,0.41500000000000004,False,3
Blue,Diego Nunes,Nik Lentz,2,-5.0800000000000125,-2.539999999999992,10.800000000000004,-0.09600000000000003,-2.1,-0.07900000000000001,-1.6,-3,-2,0,0,-0.09600000000000003,-0.07900000000000001,False,3
Red,Edson Barboza,Lucas Martins,2,-2.539999999999992,7.6200000000000045,,,,,,4,1,0,1,,,False,3
Blue,Wagner Prado,Ildemar Alcantara,-4,-5.0800000000000125,-10.159999999999997,,,,,,0,2,0,2,,,False,3
Red,Francisco Trinaldo,CJ Keith,8,-7.6200000000000045,-7.199999999999989,28.0,-0.07999999999999996,0.0,0.0,1.0,1,0,0,0,-0.07999999999999996,0.0,False,3
Blue,Junior Dos Santos,Cain Velasquez,-2,7.6200000000000045,0.0,8.8889,-0.05499999999999994,-1.4445000000000001,-0.32699999999999996,-0.2222,1,-1,8,0,-0.05499999999999994,-0.32699999999999996,True,5
Red,Jim Miller,Joe Lauzon,1,-5.0800000000000125,0.0,10.538399999999998,-0.10199999999999998,0.15389999999999993,-0.027000000000000024,0.46150000000000024,1,-1,-1,1,-0.10199999999999998,-0.027000000000000024,False,3
Blue,Tim Boetsch,Costas Philippou,-2,2.539999999999992,2.5400000000000205,-3.4000000000000057,0.08400000000000002,0.9,-0.11600000000000002,0.09999999999999998,3,2,0,0,0.08400000000000002,-0.11600000000000002,False,3
Red,Yushin Okami,Alan Belcher,3,0.0,5.0800000000000125,2.743599999999997,-0.02999999999999997,1.2256,0.20399999999999996,0.07179999999999997,2,0,-3,0,-0.02999999999999997,0.20399999999999996,False,3
Blue,Chris Leben,Derek Brunson,4,-5.079999999999984,-7.6200000000000045,,,,,,12,7,0,1,,,False,3
Blue,Brad Pickett,Eddie Wineland,6,-2.5400000000000205,-2.539999999999992,-12.0,0.063,0.6666,-0.176,0.3333,1,-1,1,0,0.063,-0.176,False,3
Red,Erik Perez,Byron Bloodworth,-6,0.0,-2.539999999999992,-3.5,0.53,0.0,0.0,0.5,2,-1,2,-1,0.53,0.0,False,3
Blue,Melvin Guillard,Jamie Varner,1,2.539999999999992,-10.159999999999997,-13.916699999999999,-0.02100000000000002,-2.7222,-0.42800000000000005,-0.6944,9,5,0,0,-0.02100000000000002,-0.42800000000000005,False,3
Blue,Michael Johnson,Myles Jury,2,0.0,0.0,23.5,0.16699999999999998,0.3333,0.333,-1.0,3,2,2,0,0.16699999999999998,0.333,False,3
Blue,Philip De Fries,Todd Duffee,-1,5.0800000000000125,7.6200000000000045,-8.833300000000001,-0.06300000000000006,1.6667,0.31,0.3333,1,0,1,-1,-0.06300000000000006,0.31,False,3
Blue,Leonard Garcia,Max Holloway,12,-2.539999999999992,0.0,-19.809599999999996,-0.030000000000000027,0.2857,0.094,0.4286,0,4,-2,3,-0.030000000000000027,0.094,False,3
Blue,Chris Cariaso,John Moraga,3,-7.619999999999976,-7.619999999999976,20.0,-0.006000000000000005,1.2,0.282,0.2,3,1,2,0,-0.006000000000000005,0.282,False,3
Red,Roy Nelson,Matt Mitrione,2,-7.6200000000000045,-17.78,-14.952399999999997,-0.10400000000000004,0.4286,0.214,-0.5237999999999999,-1,2,1,-1,-0.10400000000000004,0.214,False,5
Red,Colton Smith,Mike Ricci,-1,0.0,-15.240000000000009,,,,,,0,0,0,0,,,True,4
Red,Pat Barry,Shane del Rosario,4,-12.699999999999989,-12.699999999999989,-12.666699999999999,-0.11399999999999999,0.0,0.0,0.1111,4,4,0,0,-0.11399999999999999,0.0,False,3
Red,Dustin Poirier,Jonathan Brookins,-4,-7.6200000000000045,-2.539999999999992,22.6,-0.007000000000000006,-0.10000000000000009,-0.069,0.55,2,-1,0,0,-0.007000000000000006,-0.069,False,3
Red,Mike Pyle,James Head,9,-2.539999999999992,2.5400000000000205,-9.2222,-0.063,0.8889,-0.051000000000000045,0.22220000000000006,4,2,0,0,-0.063,-0.051000000000000045,False,3
Red,Johnny Bedford,Marcos Vinicius,-4,2.5400000000000205,2.539999999999992,54.0,0.09999999999999998,4.0,0.66,0.0,0,0,0,0,0.09999999999999998,0.66,False,3
Blue,Vinc Pichel,Rustam Khabilov,4,5.0800000000000125,-2.539999999999992,,,,,,0,0,0,0,,,False,3
Red,TJ Waldburger,Nick Catone,-7,-2.539999999999992,7.6200000000000045,-12.833300000000001,0.09399999999999997,-0.6332999999999998,0.16799999999999993,2.3,0,-1,0,0,0.09399999999999997,0.16799999999999993,False,3
Blue,Reuben Duran,Hugo Viana,-1,2.5400000000000205,5.079999999999984,-10.5,0.065,1.0,0.2,1.0,0,1,0,0,0.065,0.2,False,3
Red,Mike Rio,John Cofer,3,2.5400000000000205,-5.079999999999984,,,,,,0,-1,0,-1,,,False,3
Blue,Jared Papazian,Tim Elliott,-1,2.539999999999992,2.5400000000000205,-41.5,0.05500000000000005,0.0,0.0,0.0,0,1,0,1,0.05500000000000005,0.0,False,3
Blue,George Sotiropoulos,Ross Pearson,7,5.0800000000000125,5.0800000000000125,-30.8611,-0.07799999999999996,0.6667000000000001,0.044999999999999984,1.3333,2,-1,0,1,-0.07799999999999996,0.044999999999999984,False,5
Red,Robert Whittaker,Bradley Scott,-2,-2.539999999999992,-7.6200000000000045,,,,,,0,0,0,0,,,True,3
Blue,Colin Fletcher,Norman Parke,4,7.6200000000000045,20.319999999999993,,,,,,0,0,0,0,,,True,3
Red,Hector Lombard,Rousimar Palhares,2,2.539999999999992,0.0,13.5,0.0030000000000000027,0.6000000000000001,0.068,-1.4,-7,-2,0,0,0.0030000000000000027,0.068,False,3
Red,Chad Mendes,Yaotzin Meza,-4,-7.6200000000000045,-20.32000000000002,,,,,,3,1,1,0,,,False,3
Red,Mike Pierce,Seth Baczynski,1,-17.78,-10.159999999999997,12.5,0.128,2.0,0.27499999999999997,-0.7,3,2,-2,0,0.128,0.27499999999999997,False,3
Red,Benny Alloway,Manuel Rodriguez,4,5.0800000000000125,17.78,,,,,,0,0,0,0,,,False,3
Blue,Brendan Loughnane,Mike Wilkinson,-2,7.6200000000000045,5.0800000000000125,,,,,,0,0,0,0,,,False,3
Blue,Nick Penner,Cody Donovan,1,2.539999999999992,7.6200000000000045,,,,,,0,1,0,1,,,False,3
Red,Benson Henderson,Nate Diaz,2,-7.6200000000000045,-15.23999999999998,17.5875,-0.020000000000000018,1.725,0.26299999999999996,-0.050000000000000044,-6,-5,2,0,-0.020000000000000018,0.26299999999999996,True,5
Blue,Mauricio Rua,Alexander Gustafsson,6,-10.160000000000025,-7.6200000000000045,21.3333,0.201,1.0953,-0.089,-0.38100000000000006,-1,3,-4,0,0.201,-0.089,False,3
Blue,BJ Penn,Rory MacDonald,10,-7.6200000000000045,-15.23999999999998,9.714300000000001,0.06699999999999995,-1.5618999999999998,-0.15500000000000003,-0.22860000000000003,8,8,-3,2,0.06699999999999995,-0.15500000000000003,False,3
Blue,Mike Swick,Matt Brown,2,2.539999999999992,5.0800000000000125,-10.923099999999998,-0.13699999999999996,-0.4615,-0.07999999999999996,-0.7691999999999999,2,-2,-2,0,-0.13699999999999996,-0.07999999999999996,False,3
Red,Yves Edwards,Jeremy Stephens,10,2.539999999999992,5.079999999999984,-6.314300000000003,0.035999999999999976,-1.0190000000000001,-0.173,0.09529999999999994,2,-1,0,-1,0.035999999999999976,-0.173,False,3
Red,Raphael Assuncao,Mike Easton,2,-2.539999999999992,-10.160000000000025,-20.3333,0.14700000000000002,0.33330000000000004,-0.15400000000000003,0.0,-1,1,-1,0,0.14700000000000002,-0.15400000000000003,False,3
Red,Ramsey Nijem,Joe Proctor,-3,2.539999999999992,7.6200000000000045,15.333300000000001,0.08300000000000002,3.0,0.3,1.3333,1,1,1,0,0.08300000000000002,0.3,False,3
Red,Daron Cruickshank,Henry Martinez,-2,2.539999999999992,10.159999999999997,-25.5,0.30500000000000005,4.0,0.8,0.0,0,-1,0,0,0.30500000000000005,0.8,False,3
Blue,Marcus LeVesseur,Abel Trujillo,1,2.539999999999992,0.0,,,,,,1,1,1,0,,,False,3
Red,Dennis Siver,Nam Phan,4,0.0,0.0,-58.1571,-0.064,0.15709999999999996,0.0069999999999999785,0.01429999999999998,7,2,0,0,-0.064,0.0069999999999999785,False,3
